MeoDemoSat.UTCGregorian,MeoDemoSat.ElapsedSecs,MeoDemoSat.Earth.Latitude,MeoDemoSat.Earth.Longitude,MeoDemoSat.Earth.Altitude
01 Jan 2026 23:30:58.326,84658.32624309696,-33.19498275474803,104.9367825594901,946.446237020823
01 Jan 2026 23:34:00.737,84840.73709518416,-41.4142256900173,112.5403339727593,934.5776699201633
01 Jan 2026 23:37:02.680,85022.67970398534,-48.85456282124819,122.4414328956294,923.1981811096812
01 Jan 2026 23:40:04.156,85204.15645865723,-54.98894203851446,135.6741816274552,912.4499963938852
01 Jan 2026 23:43:05.192,85385.19168390194,-59.01412876342935,152.9145496866914,902.4990800850619
01 Jan 2026 23:46:05.830,85565.83047634922,-60.05681082182837,172.965131561817,893.5563639548263
01 Jan 2026 23:49:06.114,85746.11428744392,-57.82103431397822,-167.69848474805,885.8875764943523
01 Jan 2026 23:52:06.074,85926.07436073013,-52.89570981762329,-151.9318356167534,879.808128501767
01 Jan 2026 23:55:05.758,86105.75786012923,-46.18497503732684,-140.043312270444,875.6637862072703
01 Jan 2026 23:58:05.246,86285.24594813352,-38.39180484920082,-131.0926990485978,873.8005536225319
02 Jan 2026 00:01:04.635,86464.63515755022,-29.95319674239827,-124.1011561281785,874.5259553257983
02 Jan 2026 00:04:04.015,86644.01510643074,-21.1312314660953,-118.3509774631549,878.064723149253
02 Jan 2026 00:07:03.479,86823.4785412671,-12.09084974908443,-113.3459083028896,884.516883300771
02 Jan 2026 00:10:03.141,87003.14076393843,-2.945400385352948,-108.7263727985033,893.826457501058
02 Jan 2026 00:13:03.127,87183.12725122087,6.216093539174045,-104.201905853718,905.7628204589328
02 Jan 2026 00:16:03.542,87363.5421575862,15.30995066387485,-99.49939310821637,919.9158470626953
02 Jan 2026 00:19:04.461,87544.46120965295,24.24229840794615,-94.31532029860516,935.710547532799
02 Jan 2026 00:22:05.951,87725.9506387054,32.89086737569938,-88.26024014809467,952.4431072775897
02 Jan 2026 00:25:08.072,87908.07164279977,41.07415097507833,-80.78671020247394,969.3297652616848
02 Jan 2026 00:28:10.855,88090.85524074035,48.49625213200029,-71.11141451614927,985.5593468437801
02 Jan 2026 00:31:14.281,88274.28091394249,54.66223141162959,-58.23734727229013,1000.348656829091
02 Jan 2026 00:34:18.288,88458.2881866605,58.81258239587055,-41.46026477534216,1013.000614323643
02 Jan 2026 00:37:22.803,88642.80340176774,60.09528318381517,-21.77119941422894,1022.956903943996
02 Jan 2026 00:40:27.747,88827.74719154695,58.16203636722803,-2.47413996211389,1029.834911131111
02 Jan 2026 00:43:33.021,89013.02124350332,53.52037850800435,13.48751632596893,1033.445655054799
02 Jan 2026 00:46:38.502,89198.50219058571,47.04046958336288,25.60665791971893,1033.794303982815
02 Jan 2026 00:49:44.056,89384.05641635181,39.42837983089338,34.7356681476637,1031.064188576323
02 Jan 2026 00:52:49.560,89569.55997979967,31.13069387226449,41.84394609247655,1025.585500933316
02 Jan 2026 00:55:54.905,89754.90548769012,22.41481380343034,47.66123394671023,1017.792882815092
02 Jan 2026 00:58:59.999,89939.99880234478,13.4474061743309,52.69578565280072,1008.177752771324
02 Jan 2026 01:02:04.759,90124.75933365058,4.342679965626595,57.31453943447877,997.2407274284533
02 Jan 2026 01:05:09.125,90309.12498522084,-4.809863619270032,61.81096750415461,985.4496203748786
02 Jan 2026 01:08:13.052,90493.05235116044,-13.92737515514843,66.45753913855781,973.2089002135453
02 Jan 2026 01:11:16.511,90676.51088571874,-22.91801892890742,71.55311391943322,960.8447104063016
02 Jan 2026 01:14:19.482,90859.48165983427,-31.66218296930951,77.47722950558511,948.6059335421587
02 Jan 2026 01:17:21.964,91041.96352529107,-39.98301228291895,84.76191763599697,936.6789418855442
02 Jan 2026 01:20:23.973,91223.97331305547,-47.59424580693079,94.17617409322528,925.2122654194591
02 Jan 2026 01:23:25.532,91405.53215369582,-54.01506382222497,106.7342168850017,914.3462605243203
02 Jan 2026 01:26:26.655,91586.65504505625,-58.48901253003586,123.2652084980419,904.2417107126394
02 Jan 2026 01:29:27.362,91767.36182930181,-60.11641481753657,143.0263298349196,895.1015426685672
02 Jan 2026 01:32:27.694,91947.69382554805,-58.44863996935266,162.7701671999607,887.181822804725
02 Jan 2026 01:35:27.706,92127.70647882717,-53.93980801021711,179.2675716744793,880.7899522615053
02 Jan 2026 01:38:27.449,92307.44944625767,-47.4892077103982,-168.2009744502859,876.2686420271402
02 Jan 2026 01:41:26.973,92486.97346339468,-39.85136807189715,-158.8003177028341,873.9666486446195
02 Jan 2026 01:44:26.360,92666.36014629621,-31.50618829185751,-151.5178400936937,874.2009642651192
02 Jan 2026 01:47:25.724,92845.72380044265,-22.73940626573295,-145.586762803432,877.2150673977421
02 Jan 2026 01:50:25.176,93025.176376733,-13.72816146623122,-140.4769765721827,883.135972957677
02 Jan 2026 01:53:24.810,93204.80953567894,-4.593651350321586,-135.8105748084539,891.9370110029786
02 Jan 2026 01:56:24.720,93384.72017155727,4.570789710241557,-131.2894743530214,903.4170609485545
02 Jan 2026 01:59:25.030,93565.02959858626,13.68231414199921,-126.6406472616342,917.1989028766193
02 Jan 2026 02:02:25.853,93745.85346722743,22.65185907160991,-121.5688698823201,932.7405461867447
02 Jan 2026 02:05:27.260,93927.26038000546,31.36403600870404,-115.7046166041409,949.359574425499
02 Jan 2026 02:08:29.276,94109.27647588542,39.6493555568622,-108.5358925037392,966.2774214725832
02 Jan 2026 02:11:31.921,94291.92104539834,47.23726262287279,-99.32717503843031,982.6799093585096
02 Jan 2026 02:14:35.211,94475.21074883407,53.67705005891567,-87.10398339548071,997.7780584611819
02 Jan 2026 02:17:39.124,94659.12371508311,58.2564773186722,-71.02743414967692,1010.8604453862
02 Jan 2026 02:20:43.579,94843.57899476308,60.10515859622176,-51.66471105824043,1021.34053435953
02 Jan 2026 02:23:48.464,95028.46420478309,58.73462117182876,-32.01801438645421,1028.798568337198
02 Jan 2026 02:26:53.674,95213.67389252409,54.51667404791617,-15.35248406350518,1033.008004662164
02 Jan 2026 02:29:59.111,95399.11083210027,48.3075319846002,-2.589066910962733,1033.939727870167
02 Jan 2026 02:33:04.662,95584.66158524388,40.85915425512736,7.00110154167062,1031.747096837968
02 Jan 2026 02:36:10.192,95770.19189649727,32.6604089451464,14.41161994163697,1026.736904737946
02 Jan 2026 02:39:15.574,95955.57393638883,24.00504301525358,20.4180352225198,1019.328791114863
02 Jan 2026 02:42:20.711,96140.71068239864,15.07356400353671,25.56276037749497,1010.00725753134
02 Jan 2026 02:45:25.531,96325.53116233321,5.986537384495088,30.23295238578071,999.2734954648458
02 Jan 2026 02:48:29.973,96509.9727907218,-3.163760893740327,34.73113546963441,987.6032398844336
02 Jan 2026 02:51:33.980,96693.97973497398,-12.29397253790612,39.32983217735061,975.4144687931248
02 Jan 2026 02:54:37.517,96877.51663582167,-21.31496390585945,44.31940895028355,963.0484957090594
02 Jan 2026 02:57:40.572,97060.57241469389,-30.11437530055464,50.06046405062384,950.7674065400433
02 Jan 2026 03:00:43.147,97243.14707850572,-38.52886055715789,57.05165745627452,938.7670404500614
02 Jan 2026 03:03:45.243,97425.24266468827,-46.29654901594461,66.01372921579511,927.2007007725324
02 Jan 2026 03:06:46.871,97606.87061893987,-52.97872954971577,77.92709600912453,916.2079113930276
02 Jan 2026 03:09:48.058,97788.0578575423,-57.87021260919773,93.72695092816251,905.9434315409717
02 Jan 2026 03:12:48.837,97968.8367134775,-60.06650258258663,113.0855540984051,896.6014943271512
02 Jan 2026 03:15:49.236,98149.23637808533,-58.98297587868192,133.1264825264577,888.42961392487
02 Jan 2026 03:18:49.294,98329.29442094173,-54.92149098252782,150.335457239775,881.7282504533196
02 Jan 2026 03:21:49.069,98509.06915683299,-48.75656393975403,163.5392778026287,876.8363996011658
02 Jan 2026 03:24:48.630,98688.6295396951,-41.28929529514686,173.4240951341526,874.1048301566116
02 Jan 2026 03:27:48.044,98868.04410101613,-33.0450874363174,-178.9764154080858,873.8591327566101
02 Jan 2026 03:30:47.396,99047.39610924153,-24.33874189608152,-172.8473521833297,876.3575881137376
02 Jan 2026 03:33:46.800,99226.79995534709,-15.36226950891588,-167.621771321974,881.7502089535901
02 Jan 2026 03:36:46.382,99406.38181295944,-6.242738244091455,-162.899427239556,890.0423803003259
02 Jan 2026 03:39:46.247,99586.24723936664,2.92358019609672,-158.3721239488745,901.0672623492537
02 Jan 2026 03:42:46.484,99766.48380764527,12.05157713200591,-153.7666072462848,914.4760812687609
02 Jan 2026 03:45:47.188,99947.18772339402,21.05345809572952,-148.7958490759891,929.751133182448
02 Jan 2026 03:48:48.459,100128.4594990429,29.82147091864827,-143.1077553197133,946.2345060862717
02 Jan 2026 03:51:50.364,100310.3644722607,38.20018996090418,-136.2207454479519,963.1658253359183
02 Jan 2026 03:54:52.913,100492.9134704755,45.94153073484644,-127.4444616566913,979.7322365366281
02 Jan 2026 03:57:56.089,100676.0886421194,52.63266909849801,-115.8398305812699,995.1309889774839
02 Jan 2026 04:00:59.869,100859.8693010747,57.61054004790309,-100.4807231310097,1008.631822804482
02 Jan 2026 04:04:04.217,101044.2169153132,60.00788187302564,-81.55369392079874,1019.626581825589
02 Jan 2026 04:07:09.046,101229.0457851137,59.21454065116235,-61.67094325340307,1027.665867631817
02 Jan 2026 04:10:14.229,101414.2293131445,55.44941982407904,-44.32324662108222,1032.485534395346
02 Jan 2026 04:13:19.638,101599.6380870114,49.5351245170366,-30.88659406316966,1034.018277367331
02 Jan 2026 04:16:25.162,101785.1615818916,42.26695029755518,-20.80311862882661,1032.384707890733
02 Jan 2026 04:19:30.694,101970.6942166085,34.1775634570746,-13.06594498389158,1027.866072799658
02 Jan 2026 04:22:36.119,102156.1186311068,25.58825508201254,-6.852625760800524,1020.864842237668
02 Jan 2026 04:25:41.318,102341.317568114,16.69574513573772,-1.584779638871362,1011.857844455385
02 Jan 2026 04:28:46.200,102526.1999130948,7.629381516741262,3.146551847673559,1001.346933344311
02 Jan 2026 04:31:50.707,102710.7067952282,-1.515354059298127,7.654895463355622,989.8144257289996
02 Jan 2026 04:34:54.795,102894.7946759756,-10.6553472224729,12.2149229960262,977.6894789705129
02 Jan 2026 04:37:58.424,103078.4238455468,-19.70363536031115,17.11021916877624,965.3280379347598
02 Jan 2026 04:41:01.568,103261.5679031471,-28.55312017944709,22.68400411939912,953.0072018063884
02 Jan 2026 04:44:04.225,103444.224784628,-37.05239208018571,29.40403890474657,940.934327022017
02 Jan 2026 04:47:06.408,103626.407877251,-44.9626732414641,37.94553740602668,929.2687413337353
02 Jan 2026 04:50:08.129,103808.1289250054,-51.88429395119022,49.24834358327674,918.150541250192
02 Jan 2026 04:53:09.399,103989.3985877861,-57.16310465262621,64.31246136317705,907.7299362851199
02 Jan 2026 04:56:10.241,104170.2414728701,-59.9073639826935,83.16806025828818,898.1921162828057
02 Jan 2026 04:59:10.699,104350.6986762048,-59.41959720003286,103.3803522300491,889.7737063689838
02 Jan 2026 05:02:10.815,104530.8151127421,-55.83598868902396,121.2675225627173,882.7665703592074
02 Jan 2026 05:05:10.637,104710.6366491993,-49.98284558330296,135.1716101974916,877.5061063095118
02 Jan 2026 05:08:10.223,104890.2234108537,-42.70360818460785,145.5748120444171,874.3452744355864
02 Jan 2026 05:11:09.655,105069.6545563987,-34.57117772533358,153.5173827295286,873.6185649016861
02 Jan 2026 05:14:09.018,105249.0179788903,-25.93054850113356,159.8634402984799,875.6000937167209
02 Jan 2026 05:17:08.408,105428.4075881238,-16.99141973075113,165.2185502925169,880.461022765935
02 Jan 2026 05:20:07.934,105607.9336254043,-7.89036281063211,170.0065404392839,888.2330503627063
02 Jan 2026 05:23:07.720,105787.719847227,1.273216424674636,174.5479487249129,898.7824267144242
02 Jan 2026 05:26:07.881,105967.8807152901,10.41457173376352,179.1192224496079,911.7965967753908
02 Jan 2026 05:29:08.507,106148.5065240646,19.44726380837874,-175.998678074171,926.7877999791244
02 Jan 2026 05:32:09.672,106329.6718987869,28.26739348775028,-170.4702949356705,943.1175466483583
02 Jan 2026 05:35:11.443,106511.4430581685,36.73047598232937,-163.843376521559,960.0381920866939
02 Jan 2026 05:38:13.863,106693.8625578652,44.61066236479252,-155.4702961567918,976.7436098901353
02 Jan 2026 05:41:16.931,106876.9310884411,51.53201131242611,-144.451300458262,992.4255635129111
02 Jan 2026 05:44:20.613,107060.6127179344,56.87973061433013,-129.8080015356656,1006.333911069894
02 Jan 2026 05:47:24.854,107244.853703992,59.80353766458595,-111.4056067844108,1017.832851604824
02 Jan 2026 05:50:29.586,107429.5856204233,59.59550548738892,-91.41516869121784,1026.443569509885
02 Jan 2026 05:53:34.712,107614.7120912676,56.313020593601,-73.43001027870352,1031.870270200649
02 Jan 2026 05:56:40.107,107800.1069834456,50.71979186793632,-59.29557814585669,1034.011036623408
02 Jan 2026 05:59:45.636,107985.6355260126,43.64772212377613,-48.68273716424537,1032.952755250212
02 Jan 2026 06:02:51.176,108171.176399407,35.67762017714264,-40.59193255118445,1028.948628222557
02 Jan 2026 06:05:56.623,108356.6230967757,27.16158323023745,-34.15369164852538,1022.380960830677
02 Jan 2026 06:09:01.873,108541.8734834762,18.31281208790007,-28.74974067462427,1013.715250156538
02 Jan 2026 06:12:06.830,108726.8303908291,9.269747672777289,-23.94674392705992,1003.451469122496
02 Jan 2026 06:15:11.416,108911.4158998244,0.1328204899329027,-19.41897468967948,992.0782158595011
02 Jan 2026 06:18:15.580,109095.5801537493,-9.013667906177885,-14.88849849230227,980.0359492952493
02 Jan 2026 06:21:19.293,109279.2934410623,-18.08511722997429,-10.07659795280262,967.6941481675076
02 Jan 2026 06:24:22.534,109462.5342049752,-26.97990344649539,-4.65479499408039,955.3438543359634
02 Jan 2026 06:27:25.289,109645.2888812637,-35.55670088075298,1.816424398698187,943.2045538441325
02 Jan 2026 06:30:27.559,109827.5594536099,-43.59643306196649,9.968166182488853,931.4431834365578
02 Jan 2026 06:33:29.362,110009.3623374472,-50.73556190445618,20.69429200640023,920.2015464559972
02 Jan 2026 06:36:30.718,110190.717739868,-56.37156110342828,35.02826632092101,909.6263549039986
02 Jan 2026 06:39:31.646,110371.645542013,-59.63915494367643,53.29961187212238,899.8955050706863
02 Jan 2026 06:42:32.173,110552.1733730449,-59.75208260334662,73.55184051592357,891.235759734921
02 Jan 2026 06:45:32.343,110732.3431467754,-56.67571175093259,92.06305631443988,883.9288670697779
02 Jan 2026 06:48:32.208,110912.2079772293,-51.16290061466679,106.6874503981222,878.3038840248355
02 Jan 2026 06:51:31.830,111091.8296625023,-44.09019467819454,117.6448592048424,874.7147037441082
02 Jan 2026 06:54:31.283,111271.282806457,-36.08069508649631,125.9588878816712,873.5049432630312
02 Jan 2026 06:57:30.655,111450.6549755693,-27.51302233319414,132.5413958874263,874.9652879452824
02 Jan 2026 07:00:30.040,111630.0402396242,-18.61555211837238,138.0400144801803,879.2893843414495
02 Jan 2026 07:03:29.539,111809.538561618,-9.535153043470366,142.9047511088818,886.5350292423655
02 Jan 2026 07:06:29.262,111989.2624016502,-0.3765466327004274,147.4696733862659,896.5969035556027
02 Jan 2026 07:09:29.333,112169.332527963,8.774324043504034,152.0155165383818,909.1935912662466
02 Jan 2026 07:12:29.858,112349.8579597799,17.8331448474855,156.8192574375329,923.869217077442
02 Jan 2026 07:15:30.921,112530.9207893559,26.70078378836002,162.2026046063266,940.0117951063057
02 Jan 2026 07:18:32.579,112712.5794735504,35.24189278836143,168.5911610864385,956.8899606981249
02 Jan 2026 07:21:34.875,112894.8748848285,43.24906062771445,176.5910260922832,973.7037123962009
02 Jan 2026 07:24:37.822,113077.8219575412,50.38012855096756,-172.9423021520333,989.6413261773914
02 Jan 2026 07:27:41.398,113261.3978559268,56.06896417113037,-159.005899194489,1003.937688322552
02 Jan 2026 07:30:45.546,113445.5459094141,59.49421846376919,-141.1989579272051,1015.930611704171
02 Jan 2026 07:33:50.191,113630.1906321547,59.87316742824984,-121.2280900793545,1025.108240722749
02 Jan 2026 07:36:55.243,113815.243007394,57.10021720292422,-102.6673392367188,1031.140260743897
02 Jan 2026 07:40:00.594,114000.5936886999,51.85667781613062,-87.82154441787807,1033.890896480483
02 Jan 2026 07:43:06.114,114186.1138231703,44.99995338768639,-76.64529074222943,1033.415159736735
02 Jan 2026 07:46:11.672,114371.6717610718,37.15990494755894,-68.17178663338659,1029.939000132938
02 Jan 2026 07:49:17.151,114557.1505339933,28.72335278662838,-61.48830290564403,1023.824586894321
02 Jan 2026 07:52:22.449,114742.4491331913,19.92278003463944,-55.93441256446126,1015.525339886
02 Jan 2026 07:55:27.475,114927.4752248777,10.90643660651689,-51.04943551497012,1005.537285896586
02 Jan 2026 07:58:32.146,115112.1464606258,1.779684249382843,-46.49319097137298,994.3527315652809
02 Jan 2026 08:01:36.402,115296.4015144506,-7.371229315268663,-41.98304730899014,982.4217200878047
02 Jan 2026 08:04:40.205,115480.2050207974,-16.46276820086094,-37.24393595388116,970.1263270929858
02 Jan 2026 08:07:43.539,115663.5390671203,-25.39802073206275,-31.96024543661305,957.7705321101284
02 Jan 2026 08:10:46.393,115846.3929881807,-34.04524976211626,-25.71768011216844,945.585028191198
02 Jan 2026 08:13:48.764,116028.763738519,-42.20318945715126,-17.92611145955817,933.7442792443226
02 Jan 2026 08:16:50.661,116210.6607144582,-49.54058899208353,-7.740389465203858,922.3923797412535
02 Jan 2026 08:19:52.103,116392.1031458653,-55.50453150825845,5.879733790002286,911.6729752429637
02 Jan 2026 08:22:53.114,116573.1136726798,-59.2672505018996,23.50294220703323,901.7569706432168
02 Jan 2026 08:25:53.720,116753.7198646576,-59.97927395216812,43.66263151802805,892.8620531994948
02 Jan 2026 08:28:53.960,116933.96005549,-57.43622402608641,62.72786231850156,885.2604983914853
02 Jan 2026 08:31:53.882,117113.8822414214,-52.29243257272991,78.08497691074601,879.2737923710074
02 Jan 2026 08:34:53.542,117293.542117055,-45.44611866056872,89.63107232730019,875.2534119416241
02 Jan 2026 08:37:53.012,117473.011568631,-37.57187882644418,98.34530994941598,873.5488360831005
02 Jan 2026 08:40:52.385,117652.3850028869,-29.08489306512953,105.1843005378192,874.4664992069947
02 Jan 2026 08:43:51.766,117831.7658161512,-20.23391614172523,110.8404734319273,878.2246577298583
02 Jan 2026 08:46:51.249,118011.2488775281,-11.17703493245544,115.7926786538171,884.9106356636385
02 Jan 2026 08:49:50.928,118190.9282190842,-2.025343671778987,120.3902929723589,894.4494675893093
02 Jan 2026 08:52:50.917,118370.9166963352,7.132780937661166,124.919643475984,906.5901797796296
02 Jan 2026 08:55:51.338,118551.3380846358,16.21445572406339,129.65520650309,920.9077912101038
02 Jan 2026 08:58:52.292,118732.2922181105,25.12516194045819,134.9070720751267,936.8178887611775
02 Jan 2026 09:01:53.837,118913.8365613064,33.73785370476341,141.0769541179492,953.6072913024318
02 Jan 2026 09:04:56.002,119096.0024108877,41.86114063800751,148.7318325205036,970.4832476316706
02 Jan 2026 09:07:58.811,119278.8113324437,49.18331669463173,158.6804822341119,986.6328501766366
02 Jan 2026 09:11:02.262,119462.2622491093,55.18555896912871,171.9277535266818,1001.28126068946
02 Jan 2026 09:14:06.310,119646.3100318797,59.08464403116321,-170.9144190775369,1013.745239604666
02 Jan 2026 09:17:10.871,119830.8705124073,60.04624415600322,-151.0883255733049,1023.48142847139
02 Jan 2026 09:20:15.845,120015.8454734366,57.80614980928913,-132.0287700565449,1030.12312309235
02 Jan 2026 09:23:21.134,120201.1340618134,52.94069528086515,-116.466339441415,1033.498212071592
02 Jan 2026 09:26:26.623,120386.6231488762,46.31972944938579,-104.6941489360902,1033.627547577229
02 Jan 2026 09:29:32.183,120572.1827746835,38.6220322606445,-95.80854027106346,1030.707051746473
02 Jan 2026 09:32:37.683,120757.6828142744,30.27224730550054,-88.85880485281423,1025.075745007013
02 Jan 2026 09:35:43.013,120943.0132988608,21.52483461697019,-83.14056163347409,1017.172422537613
02 Jan 2026 09:38:48.086,121128.0861266772,12.53920249282484,-78.16312680086953,1007.487015028841
02 Jan 2026 09:41:52.824,121312.824109511,3.425926130635382,-73.56964535963093,996.5137194713088
02 Jan 2026 09:44:57.159,121497.159380978,-5.726548514352439,-69.07114075242801,984.7112779231566
02 Jan 2026 09:48:01.045,121681.0447925585,-14.83496894259225,-64.39482225342167,972.4746624941527
02 Jan 2026 09:51:04.460,121864.4598398125,-23.8061846105429,-59.23627393786704,960.1216567048732
02 Jan 2026 09:54:07.400,122047.3999883397,-32.51714277190558,-53.20390561065737,947.8952077955919
02 Jan 2026 09:57:09.863,122229.863233713,-40.78276609345909,-45.74558101392424,935.9789350180454
02 Jan 2026 10:00:11.851,122411.8509825203,-48.30096568605919,-36.06556282830523,924.5214895482422
02 Jan 2026 10:03:13.377,122593.3773449622,-54.56582137280557,-23.13657830572664,913.6653699012832
02 Jan 2026 10:06:14.468,122774.4683207595,-58.7944514074968,-6.207407975511011,903.5753151817871
02 Jan 2026 10:09:15.152,122955.1524213748,-60.0986743249191,13.7307827409387,894.4603064350649
02 Jan 2026 10:12:15.461,123135.4606709559,-58.11282466430212,33.26175895642183,886.5838611991385
02 Jan 2026 10:15:15.437,123315.4374029604,-53.36879237998662,49.35420951765902,880.2602887760722
02 Jan 2026 10:18:15.143,123495.1428564498,-46.77060012872948,61.52448494253608,875.8373591319687
02 Jan 2026 10:21:14.646,123674.6456961846,-39.04417470535964,70.6713027207138,873.6667124869919
02 Jan 2026 10:24:14.024,123854.0240300819,-30.64568129918412,77.78913592094024,874.0648330957947
02 Jan 2026 10:27:13.377,124033.3765277057,-21.84753697742096,83.61740906851431,877.2698664995396
02 Jan 2026 10:30:12.819,124212.8192493925,-12.81920157651124,88.6675544635564,883.3997940276431
02 Jan 2026 10:33:12.465,124392.4646747299,-3.677017808175938,93.30716495182672,892.4167742852496
02 Jan 2026 10:36:12.411,124572.4108644412,5.487354085495685,97.82952707906365,904.1046415002511
02 Jan 2026 10:39:12.753,124752.7534555178,14.5897815861108,102.50716585611,918.0665494913401
02 Jan 2026 10:42:13.594,124933.5936584976,23.53894997579449,107.6398537316151,933.7424414040634
02 Jan 2026 10:45:15.019,125115.0192969711,32.21670794995058,113.6085022218437,950.4402045572961
02 Jan 2026 10:48:17.079,125297.0789973973,40.44708059379183,120.9448194921266,967.3781029225884
02 Jan 2026 10:51:19.781,125479.7809365322,47.94481152849958,130.4102995068741,983.7395111624692
02 Jan 2026 10:54:23.111,125663.1111924537,54.23459775162409,142.9925070486,998.7350178377183
02 Jan 2026 10:57:27.040,125847.040455637,58.57819333332176,159.4612059654186,1011.660909286523
02 Jan 2026 11:00:31.511,126031.5110996598,60.11331312778562,179.0197240815776,1021.946846041662
02 Jan 2026 11:03:36.429,126216.4285640814,58.42698886491524,-161.5136856028799,1029.19161348696
02 Jan 2026 11:06:41.675,126401.6749409842,53.96888761441748,-145.2377544262891,1033.185248273099
02 Jan 2026 11:09:47.130,126587.1301322593,47.60600338047671,-132.8377369708315,1033.913326749378
02 Jan 2026 11:12:52.679,126772.67858017,40.06494701446349,-123.5092707796762,1031.542022358053
02 Jan 2026 11:15:58.203,126958.2030843361,31.8101176961559,-116.2703817367931,1026.387316613667
02 Jan 2026 11:19:03.585,127143.5852392693,23.12023663312254,-110.3714382504889,1018.873278131846
02 Jan 2026 11:22:08.719,127328.718783916,14.16836367255427,-105.2897448307328,1009.484234588181
02 Jan 2026 11:25:13.522,127513.5222238605,5.071634772920442,-100.6497586941149,998.7167538790036
02 Jan 2026 11:28:17.937,127697.9373106384,-4.079531538711647,-96.15408946585873,987.0380682236046
02 Jan 2026 11:31:21.919,127881.9194888812,-13.2023916600961,-91.53034715313056,974.8559517737403
02 Jan 2026 11:34:25.435,128065.4352132697,-22.20639732873637,-86.48369254433656,962.5026124584083
02 Jan 2026 11:37:28.468,128248.4675035346,-30.97525707134239,-80.64333635153153,950.2335604593909
02 Jan 2026 11:40:31.017,128431.0173372156,-39.33845149106351,-73.49237222609308,938.2407129204339
02 Jan 2026 11:43:33.095,128613.0946581834,-47.02091646005191,-64.28338554335849,926.67641096434
02 Jan 2026 11:46:34.711,128794.7107851505,-53.56075843221915,-52.01621141954826,915.6826650663443
02 Jan 2026 11:49:35.882,128975.8822011296,-58.22403582844299,-35.80950152550827,905.4196043330394
02 Jan 2026 11:52:36.638,129156.6375932889,-60.10672739982046,-16.21495186235504,896.0881173309272
02 Jan 2026 11:55:37.015,129337.0147179114,-58.69714800748934,3.675438267353956,887.9426185137891
02 Jan 2026 11:58:37.054,129517.0543006738,-54.38362483890893,20.49231334976397,881.2904700966401
02 Jan 2026 12:01:36.805,129696.8054326018,-48.05735918352229,33.31885920257938,876.4766856210363
02 Jan 2026 12:04:36.337,129876.3365911203,-40.49375525212012,42.93077035583352,873.8556842759426
02 Jan 2026 12:07:35.734,130055.7336120517,-32.19204155328062,50.35182740704445,873.753627447898
02 Jan 2026 12:10:35.089,130235.0887788925,-23.45087997982537,56.36956180422593,876.4254119896896
02 Jan 2026 12:13:34.501,130414.5008121268,-14.45458497164316,61.5297106504763,882.0122460338471
02 Jan 2026 12:16:34.083,130594.083314098,-5.32659057349349,66.22008656520156,890.5066453147765
02 Jan 2026 12:19:33.958,130773.9583037328,3.839571797989513,70.74357649626607,901.7289746171946
02 Jan 2026 12:22:34.234,130954.2338994099,12.96013091231264,75.37319541463852,915.3180502466557
02 Jan 2026 12:25:34.994,131134.9935738835,21.94536986683615,80.39980786366567,930.7404503962298
02 Jan 2026 12:28:36.307,131316.306747857,30.68267842759707,86.18449529785723,947.3211882763217
02 Jan 2026 12:31:38.236,131498.2357839472,39.00987009206818,93.22582666582259,964.290093366466
02 Jan 2026 12:34:40.820,131680.819712067,46.66758239631098,102.2401531922507,980.8347747575444
02 Jan 2026 12:37:44.053,131864.0534317237,53.22167870815566,114.1874832921045,996.1566298453436
02 Jan 2026 12:40:47.891,132047.8906377219,57.98056822094844,129.9481519188875,1009.529076496083
02 Jan 2026 12:43:52.265,132232.2648476344,60.07374335103592,149.1277632451922,1020.351605886274
02 Jan 2026 12:46:57.099,132417.0992384898,58.9572891758396,168.8909330569427,1028.190168758974
02 Jan 2026 12:50:02.297,132602.2973585757,54.93626031238437,-174.1379029525025,1032.799747130273
02 Jan 2026 12:53:07.737,132787.73722857,48.85431205694928,-161.079237433079,1034.130137083423
02 Jan 2026 12:56:13.286,132973.2856629649,41.48393534878237,-151.2750910234595,1032.315397710265
02 Jan 2026 12:59:18.820,133158.8197168428,33.33327141841421,-143.7237167918948,1027.646766143605
02 Jan 2026 13:02:24.233,133344.2329216981,24.70715712580453,-137.6281381824907,1020.532155675244
02 Jan 2026 13:05:29.427,133529.4274406042,15.79257521652441,-132.4303061568296,1011.448558327036
02 Jan 2026 13:08:34.311,133714.3112242338,6.714365925299052,-127.7341108128714,1000.893745065441
02 Jan 2026 13:11:38.809,133898.8087952253,-2.433175969337714,-123.232690565799,989.3429087249333
02 Jan 2026 13:14:42.872,134082.8717883211,-11.56700777420502,-118.652697641242,977.2157857696338
02 Jan 2026 13:17:46.475,134266.4751074743,-20.59969732867154,-113.7067028028019,964.8583237488101
02 Jan 2026 13:20:49.604,134449.60423921,-29.42154538211987,-108.0419679516816,952.5397641953687
02 Jan 2026 13:23:52.250,134632.2502451716,-37.87434402805858,-101.1740940943945,940.4633095524059
02 Jan 2026 13:26:54.415,134814.4151379587,-45.70661764547585,-92.40306017064232,928.7874745129047
02 Jan 2026 13:29:56.114,134996.1141143809,-52.49763314500498,-80.76558939343643,917.6543123008832
02 Jan 2026 13:32:57.368,135177.368396474,-57.56490417277606,-65.29300456914061,907.2190667523128
02 Jan 2026 13:35:58.200,135358.2004440716,-60.00746128192187,-46.14725633042859,897.6748580648782
